Cluster,Block,FUB Name,Circuit Subtype,Instances,Design Style,Circuit Topology,Port Configuration,TDF,Logic TDF,Operating Voltage,Temperature,Altitude,Flop/Latch Protection
chtopaonv,chtopaonv,chtopaonv,ec0faw203al2d16x5,3,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fsw200al2d05x5,3,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fkn000al1n12x5,3,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fsw200al2d12x5,3,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fsw000al2n06x5,3,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fkn000al2n03x5,3,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyw043al2d06x5,3,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyn08fal1d12x5,3,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fvn203xl2d03x5,3,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fsw000al2n12x5,3,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0faw203an1d08x5,3,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyn00cal1d03x5,3,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fkn000al1n32x5,3,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0lsn000al1n04x5,3,LATCH,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fsn200an2d04x5,3,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyw243an1d08x5,3,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fkn200xl2d03x5,3,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0lsn003al2n04x5,2,LATCH,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fkn000al1n04x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyn203al2d06x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyn003al1d02x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0lsn080xl1n04x3,2,LATCH,RTS,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0faw203an1d12x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0faw003al1d12x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyn003al1n12x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fsw000al1n08x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyw243al2d06x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyw243al1d04x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyn043al1d08x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
